92.91,101.5,95.47,6.25,10.23,19.48,54.96,65.08,65.08,0.001316,0.355783
92.21,98.76,95.22,6.26,10.26,19.58,54.5,62.59,62.59,0.001324,0.410712
80.34,86.92,76.06,6.27,10.26,19.54,53.64,67.46,67.46,0.001355,0.725702
72.57,79.51,58.92,6.27,10.26,19.45,54.02,65.93,65.93,0.001351,0.860405
126.54,125.12,182.13,6.29,10.31,19.68,51.18,69.02,69.02,0.001573,0.279714
122.31,119.68,166.85,6.31,10.34,19.86,50.92,66.52,66.52,0.00155,0.417781
119.1,115.11,153.66,6.32,10.38,20.02,50.88,65.64,65.64,0.00159,0.405332
118.12,112.5,142.86,6.34,10.42,20.18,50.57,64.45,64.45,0.001687,0.137879
117.57,110.55,129.67,6.35,10.45,20.31,50.47,59.25,59.25,0.001807,0.263213
117.11,108.61,118.06,6.36,10.48,20.45,50.31,58.22,58.22,0.001631,0.133718
127.19,117.32,133.76,6.38,10.53,20.68,51.23,61.23,61.23,0.001606,-0.116822
133.66,122.46,139.12,6.4,10.58,20.93,51.09,61.85,61.85,0.001618,0.371189
137.04,125.12,136.61,6.42,10.63,21.2,51.23,61.93,61.93,0.001647,0
135.45,123.68,125.09,6.44,10.69,21.47,51.68,61.45,61.45,0.001659,0.279365
138.04,125.93,124.57,6.46,10.74,21.74,51.69,61.61,61.61,0.001708,0.200042
145.66,131.45,132.98,6.49,10.84,22.31,51.83,61.25,61.25,0.001678,0.170826
130.93,117.46,94.02,6.52,10.93,22.86,51.58,61,61,0.001565,0.312852
140.98,123.75,111.32,6.56,11.03,23.45,52.37,62.4,62.4,0.001524,0.237322
160.66,137.19,149.29,6.59,11.15,24.14,52.62,66.83,66.83,0.001612,0
157.14,131.67,132.61,6.63,11.27,24.81,52.48,59.64,59.64,0.001643,-0.332544
174.94,142.85,160.41,6.68,11.42,25.66,53,63.59,63.59,0.001736,-0.527168
169.45,135.89,141.26,6.73,11.56,26.48,52.99,63.25,63.25,0.001893,-0.539531
158.85,125.14,119.01,6.77,11.7,27.12,52.72,72.01,72.01,0.001883,-0.589995
170.9,131.97,141.18,6.81,11.84,27.81,53.33,72.97,72.97,0.001902,-0.505637
178.24,135.34,150.66,6.86,11.99,28.56,53.31,72.68,72.68,0.001946,-0.658903
185.44,138.53,157.39,6.91,12.15,29.31,53.37,72.24,72.24,0.002011,-0.690739
186.54,137.3,152.2,6.96,12.3,30.03,53.17,73.02,73.02,0.002039,-0.364118
171.39,124.55,116.64,7.01,12.42,30.42,52.79,72.63,72.63,0.00205,-0.319052
140.34,100.26,50.13,7.04,12.49,30.23,51.73,63.89,63.89,0.001686,0.120667
125.37,87.94,15.19,7.06,12.54,30.02,51.44,61.26,61.26,0.001323,0.191595
108.17,73.98,-27.67,7.09,12.59,29.72,50.89,55.28,55.28,0.000859,0.34618
103.5,69.69,-42,7.11,12.63,29.37,51.25,56.19,56.19,0.000448,0.425727
114.38,77.45,-17.76,7.14,12.69,29.16,52.27,60.51,60.51,0.001548,-0.237381
122.28,83.22,0.84,7.17,12.75,29,52.5,62.36,62.36,0.002916,-0.486871
120.53,81.8,-2.6,7.2,12.81,28.84,52.73,54.7,54.7,0.004295,-0.399667
121.28,82.71,2.07,7.23,12.87,28.71,53.3,57.02,57.02,0.005714,-0.424363
116.57,79.31,-11.37,7.25,12.92,28.51,53.72,56.78,56.78,0.007129,-0.29965
102.69,67.95,-56.74,7.27,12.95,28.08,52.76,52.13,52.13,0.007079,0
102.77,67.98,-55.53,7.29,12.97,27.66,53.39,53.92,53.92,0.009748,0
96.77,62.65,-76.3,7.31,13,27.23,53.7,51.92,51.92,0.012283,0.308809
84.04,51.18,-118.11,7.33,13,26.63,53.56,48.29,48.29,0.009835,0.831245
125.9,88.47,36.78,7.36,13.06,26.54,54.77,54.75,54.75,0.014173,0.26178
110.28,74.3,-18.19,7.38,13.09,26.21,53.96,49.95,49.95,0.01838,0.69621
109.36,73.45,-19.24,7.4,13.12,25.89,54.52,53.15,53.15,0.02055,0.440748
111.44,75.43,-8.34,7.43,13.15,25.61,54.42,52.27,52.27,0.022858,0.507424
115.74,79.41,11.77,7.45,13.19,25.39,55.48,51.95,51.95,0.030135,0.494967
113.82,77.45,5.44,7.48,13.22,25.16,55.6,53.64,53.64,0.030644,0.686128
119.5,83.03,31.5,7.5,13.27,25.05,55.83,52.81,52.81,0.031394,0.548287
119.41,82.93,34.95,7.53,13.32,24.95,55.81,50.1,50.1,0.03143,0.585864
94.32,56.98,-62.74,7.55,13.32,24.41,54.85,46.21,46.21,0.031219,0.800767
75.84,37.09,-126.61,7.55,13.29,23.65,54.75,43.86,43.86,0.026301,0.984811
80.97,42.15,-97.62,7.56,13.26,22.91,54.8,43.7,43.7,0.020351,1.07657
70.25,29.75,-128.94,7.56,13.21,22.25,54.52,43.2,43.2,0.013046,1.517178
84.96,45.81,-65.4,7.57,13.18,21.59,55.24,44.27,44.27,0.007642,1.153878
86.58,47.25,-52.46,7.58,13.15,20.99,54.85,42.74,42.74,0.002235,1.30569
89.27,50.14,-32.02,7.59,13.12,20.35,54.99,42.32,42.32,0.001788,1.178676
118.38,86.89,126.28,7.6,13.11,19.97,55.18,46.17,46.17,0.002672,0.917774
109.78,76.49,98.3,7.61,13.09,19.5,54.93,46.61,46.61,0.004732,1.151432
107.65,74.33,92.08,7.62,13.07,19.05,54.99,51.39,51.39,0.004942,1.363145
106.06,73.04,84.09,7.63,13.05,18.62,54.69,52.25,52.25,0.005394,1.450842
106.25,74.29,85.69,7.64,13.04,18.22,54.66,54.17,54.17,0.005625,1.355002
104.53,72.8,78.53,7.65,13.02,17.8,54.38,55.2,55.2,0.005582,1.342421
77.46,31.83,-62.8,7.65,12.94,17.48,53.43,47.24,47.24,0.004948,1.820079
55.09,-5.58,-157.75,7.64,12.85,17.3,52.96,44.45,44.45,0.002665,1.338128
52.85,-11.75,-147.63,7.63,12.76,17.12,53.11,45.45,45.45,0.00048,1.166193
56.69,-7.09,-116.73,7.62,12.67,16.93,52.53,45.13,45.13,-0.00169,1.245091
61.31,-0.24,-87.53,7.61,12.59,16.66,52.52,46.61,46.61,-0.003737,1.314911
63.04,1.75,-74.57,7.61,12.52,16.32,52.87,50.29,50.29,-0.004985,1.163809
76.27,28.99,-17.99,7.61,12.46,15.84,53.09,50.39,50.39,-0.004491,1.037241
88.44,55.31,33.12,7.61,12.42,15.39,53.15,53.64,53.64,-0.004051,1.14823
118.49,121.32,150.73,7.63,12.44,15.44,53.27,59.09,59.09,-0.001775,0.658685
116.64,119.71,142.56,7.65,12.45,15.49,53.04,53.22,53.22,-0.00029,0.687969
133.92,160.83,193.33,7.67,12.51,15.82,53.35,59.03,59.03,0.001508,0.215285
123.03,138.83,145.21,7.7,12.54,16.02,53.21,56.13,56.13,0.003057,0
122.87,141.03,137.51,7.72,12.58,16.22,53.39,57.04,57.04,0.004591,0
121.61,140.36,128.39,7.74,12.62,16.41,53.42,56.85,56.85,0.004149,-0.132445
139.3,184.87,169.53,7.77,12.68,16.77,53.87,59.02,59.02,0.004629,-0.553422
134.49,174.57,147.66,7.8,12.74,17.13,53.76,57.38,57.38,0.004569,-0.413104
135.28,178.3,142.16,7.83,12.8,17.52,53.86,57.95,57.95,0.004574,-0.458526
118.71,137.55,96.58,7.86,12.84,17.58,53.01,61.48,61.48,0.004344,-0.364103
122.77,148.28,104.52,7.88,12.87,17.65,53.68,63.82,63.82,0.00431,-0.566116
131.95,171.38,121.35,7.91,12.91,17.86,53.76,64.73,64.73,0.004065,-0.743095
149.2,215.07,154.59,7.94,12.97,18.15,54.34,70.1,70.1,0.004202,-1.045741
145.29,206.44,137.49,7.97,13.03,18.41,54.3,66.71,66.71,0.004305,-1.041881
143.61,202.07,127.87,8,13.09,18.66,54.24,69.64,69.64,0.004587,-0.9965
142.98,199.48,122.16,8.03,13.14,18.93,54.38,68.45,68.45,0.004753,-0.967357
144.6,202,120.43,8.06,13.21,19.24,54.6,65.67,65.67,0.004828,-0.921773
148.05,209.26,122.38,8.09,13.28,19.59,55.16,69.37,69.37,0.004739,-1.064354
159.83,236.37,140.11,8.13,13.37,20.09,55.74,71.41,71.41,0.004862,-1.340713
164.32,244.29,143.15,8.17,13.46,20.61,55.95,72.57,72.57,0.005008,-0.856417
160.39,230.3,129.97,8.21,13.55,21.1,56.09,70.69,70.69,0.005063,-1.012918
156.54,215.75,117.78,8.25,13.64,21.57,56.79,70.52,70.52,0.005088,-1.066273
155.54,208.86,112.91,8.29,13.73,22.03,56.31,81.69,81.69,0.005032,-0.787176
115.43,115.72,34.61,8.31,13.74,21.71,54.63,69.9,69.9,0.004416,-0.078402
100.86,82.39,1.67,8.32,13.71,21.09,53.95,66.91,66.91,0.003788,-0.086766
106.18,94.65,11.29,8.33,13.69,20.53,54.29,67.65,67.65,0.003285,-0.214592
117.4,119.62,38.14,8.34,13.68,20.15,54.64,68.29,68.29,0.002871,-0.543859
111.2,105.3,18.9,8.36,13.67,19.79,54.38,66.16,66.16,0.002444,-0.309253
109.48,101.42,11.55,8.37,13.66,19.42,54.14,64.95,64.95,0.002464,-0.20202
119.07,122.49,43.69,8.39,13.67,19.22,54.57,66.05,66.05,0.002612,-0.522354
119.9,123.45,47.64,8.41,13.69,19.07,53.12,60.28,60.28,0.002701,-0.176969
114.68,111.65,29.03,8.43,13.7,18.9,53.72,60.84,60.84,0.002743,-0.181107
95.97,70.54,-46.07,8.44,13.67,18.45,52.51,53.13,53.13,0.002619,0.194167
82.22,40.68,-103.12,8.44,13.63,17.85,52.49,50.58,50.58,0.002483,0.455185
79.49,35.17,-113.31,8.45,13.58,17.31,52.18,50.06,50.06,0.001745,0.835885
68.61,11.43,-154.7,8.45,13.51,16.93,52.83,48.21,48.21,-0.000832,1.023664
57.14,-14.47,-184.1,8.44,13.41,16.73,53.2,42.47,42.47,-0.003843,1.474314
57.74,-12.51,-165.52,8.43,13.32,16.53,53.56,44.52,44.52,-0.00446,1.319119
57.02,-13.22,-152.13,8.42,13.24,16.32,53.62,43.97,43.97,-0.005226,1.369465
53.67,-20.14,-152.23,8.42,13.15,16.11,53.65,45.1,45.1,-0.00562,1.44097
43.98,-41.23,-166.85,8.4,13.04,16.12,53.38,42.26,42.26,-0.00421,1.167768
42.49,-43.18,-151.47,8.39,12.92,16.14,53.19,39.8,39.8,-0.002411,1.193695
36.36,-55.79,-149.3,8.37,12.8,16.24,53.68,34.59,34.59,-0.002767,1.302268
36.54,-53.39,-132.6,8.35,12.68,16.32,54.29,34.63,34.63,-0.002929,1.414898
38.43,-47.2,-114.96,8.34,12.57,16.29,54.52,35.49,35.49,-0.002847,1.347586
41.24,-39.13,-98.69,8.32,12.46,16.26,54.62,36.03,36.03,-0.002604,0.540361
48.27,-21.94,-75.98,8.31,12.37,16.08,55.03,36.85,36.85,-0.002237,0.585621
47.62,-21.94,-71.29,8.3,12.27,15.9,55.99,34.23,34.23,-0.001925,0.569055
44.82,-27.11,-71.78,8.29,12.18,15.74,55.47,28.96,28.96,-0.001698,0.51947
78.81,46.45,8.99,8.3,12.16,15.51,56.26,38.32,38.32,-0.001153,0
65.78,18.4,-16.04,8.3,12.11,15.11,55.73,36.76,36.76,-0.000709,0.215428
59.35,4.46,-26.57,8.3,12.07,14.73,55.71,36.26,36.26,-0.000373,-0.070469
73.22,34.12,18.12,8.3,12.04,14.55,56.92,40.53,40.53,0.000097,-0.136369
83.85,56.29,51.83,8.31,12.04,14.52,56.83,48.91,48.91,0.000607,-0.235391
78.69,44.92,38.5,8.32,12.03,14.5,56.95,48.8,48.8,0.000563,-0.049624
74.02,34.79,28.04,8.33,12.02,14.44,57.72,46.93,46.93,0.000531,-0.049628
64.07,14.17,4.23,8.34,11.99,14.2,57.2,42.24,42.24,0.000509,0.18642
67.19,20.3,18.74,8.34,11.96,13.97,57.49,45.68,45.68,0.000425,0.090996
80.62,47.09,65.22,8.35,11.95,13.86,57.66,47.26,47.26,0.00035,-0.107411
79.57,44.36,69.43,8.36,11.94,13.83,57.47,42.59,42.59,0.000235,0
91.37,67.15,115.49,8.37,11.94,13.94,57.81,47.64,47.64,0.000454,-1.096681
95.53,74.32,134.52,8.38,11.95,14.05,57.75,47.59,47.59,0.000724,-1.035009
92.4,67.21,123.11,8.39,11.95,14.08,57.83,52.85,52.85,0.001047,-0.997815
101.88,84.19,144.36,8.41,11.97,14.22,57.98,56.81,56.81,0.001735,-1.103971
135.95,145.6,220.06,8.43,12.01,14.64,58.68,61.22,61.22,0.003754,-1.481451
137.11,144.01,195.15,8.46,12.06,15.05,58.83,64.18,64.18,0.004725,-1.530194
149.61,162.34,199.7,8.48,12.12,15.58,59.28,70.19,70.19,0.00587,-1.6166
152.31,162.62,183.85,8.51,12.19,16.11,59.17,68.49,68.49,0.006542,-1.678608
150.07,154.61,162.01,8.54,12.25,16.56,59.31,69.37,69.37,0.006703,-1.719409
151.47,153.71,150,8.57,12.31,17.01,59.21,70.73,70.73,0.005604,-1.547405
132.95,121.46,107.98,8.58,12.33,17.07,58.28,65.56,65.56,0.004781,-1.137857
119.56,98.27,78.67,8.6,12.34,17.05,57.88,66,66,0.003721,-1.783806
119.96,97.55,73.77,8.61,12.35,17.03,58.45,67.25,67.25,0.003103,-1.355347
129.33,110.67,83.83,8.63,12.38,17.11,59.34,68.4,68.4,0.002717,-1.308986
132.63,114.07,83.69,8.65,12.41,17.25,59.3,67.72,67.72,0.002411,-1.362498
71.45,17.71,-23.02,8.65,12.35,16.72,57.11,56.03,56.03,0.001955,-0.785513
65.29,8.29,-36.88,8.65,12.29,16.25,57.1,56.47,56.47,0.001668,-0.990998
72.86,20.09,-27.19,8.65,12.24,15.74,56.45,56.27,56.27,0.001296,-1.247315
58.99,-1.3,-56.43,8.64,12.18,15.33,56.22,55.66,55.66,0.00083,-1.14933
64.38,7.14,-45.9,8.64,12.12,14.86,56.51,50.15,50.15,0.000431,-1.41334
57.91,-2.75,-58.69,8.63,12.06,14.43,55.8,52.78,52.78,0.000536,-1.459281
32.1,-42.17,-105.37,8.62,11.97,14.24,54.77,49.15,49.15,-0.000544,-1.348156
35.06,-38.04,-96.68,8.61,11.88,14.07,56.28,48.33,48.33,-0.00015,-1.733841
45.76,-22.67,-74.12,8.6,11.81,13.75,56.01,47.09,47.09,0.000002,-2.007617
47.1,-21.8,-69.41,8.59,11.73,13.44,55.96,49.37,49.37,0.000076,-2.205213
43.9,-28.05,-72.88,8.58,11.66,13.15,55.5,49.37,49.37,0.0001,-2.217809
48.74,-21.43,-65.05,8.58,11.6,12.81,55.47,52.41,52.41,0.001223,-1.931029
56.39,-10.14,-52.87,8.57,11.54,12.39,55.26,51.21,51.21,0.000919,-2.000083
47.7,-25.35,-65.15,8.57,11.48,12.03,53.9,48.56,48.56,0.000684,-1.960298
44.4,-31.44,-68.33,8.56,11.42,11.73,53.8,50,50,0.000443,-1.939138
-47.43,-179.32,-192.64,8.53,11.31,12.02,52.12,36.88,36.88,-0.001428,-1.17137
-46.92,-173.09,-171.39,8.51,11.19,12.3,52.25,37.71,37.71,-0.002466,-1.145833
-40.61,-156.81,-146.91,8.48,11.07,12.48,52.27,38.25,38.25,-0.003311,-1.220274
-44.07,-156.62,-138.27,8.46,10.96,12.66,52.21,36.73,36.73,-0.003981,-1.162113
-44.02,-151.12,-130.59,8.43,10.84,12.84,52.13,30.36,30.36,-0.004608,-1.133003
-46.98,-150.04,-126.91,8.41,10.73,13.06,51.96,29.62,29.62,-0.003477,-0.933217
-38.66,-132.35,-110.83,8.38,10.61,13.16,52.49,27.88,27.88,-0.003053,-1.064936
-40.31,-128.91,-105.83,8.36,10.5,13.26,52.19,27.42,27.42,-0.00299,-0.916094
-44.95,-129.3,-102.16,8.33,10.39,13.38,52.52,27.02,27.02,-0.002959,-0.83309
-35.96,-113.8,-82.47,8.31,10.27,13.47,51.44,30.23,30.23,-0.002779,-1.051975
-21.18,-91.72,-57.58,8.29,10.17,13.43,51.9,34.42,34.42,-0.002555,-0.831013
-76.82,-155.04,-117.87,8.24,10.14,14.03,50.21,29.25,29.25,-0.003001,-0.259458
-74.32,-146.25,-104.52,8.2,10.1,14.6,52.46,35.65,35.65,-0.002873,-0.495462
-31.46,-91.47,-44.58,8.16,10.05,14.91,52.45,36.26,36.26,-0.00263,-0.590412
-41.4,-99.34,-51.27,8.12,9.99,15.24,52.21,35.86,35.86,-0.002606,-0.778032
-56.29,-112.49,-66.11,8.08,9.95,15.6,51.36,40.79,40.79,-0.002735,-0.500042
-68.21,-121.8,-76.91,8.04,9.91,15.98,51.33,38.26,38.26,-0.002439,-0.696472
-96.27,-147.78,-109.64,8,9.9,16.53,50.98,36.07,36.07,-0.002792,-0.250941
-153.4,-117.1,7.96,9.89,17.06,50.98,36.89,36.89,-0.003197,-0.296947,
-189.29,-165.89,7.93,9.92,17.83,50.33,34.51,34.51,-0.003671,0.088028,
-199.81,-181.41,7.9,9.95,18.56,49.52,34.17,34.17,-0.004039,0.209758,
-210.1,-193.4,7.88,9.98,19.33,49.29,35.05,35.05,-0.004447,0.382642,
-222.58,-206.08,7.86,10.04,20.16,49.18,30.29,30.29,-0.004694,1.377016,
-241.07,-224.11,7.84,10.11,21.06,48.65,28.52,28.52,-0.005109,1.727707,
-261.77,-233.03,7.84,10.2,22.06,47.17,26.89,26.89,-0.005416,1.895334,
-249.78,-202.42,7.83,10.3,23.01,47.27,26.82,26.82,-0.005649,1.887271,
-199.7,-135.62,7.81,10.36,23.61,48.1,30.94,30.94,-0.005492,1.496817,
-195.93,-126.48,7.8,10.42,24.22,48.06,30.03,30.03,-0.005269,1.522243,
-190.25,-116,7.79,10.49,24.8,47.97,30.28,30.28,-0.004903,1.387834,
-180.7,-101.93,7.78,10.55,25.35,48.11,30.57,30.57,-0.004462,1.231184,
-174.49,-92.56,7.76,10.6,25.82,47.69,36.21,36.21,-0.004086,1.353973,
-168.76,-85.19,7.75,10.66,26.3,47.77,36.59,36.59,-0.00393,1.247629,
-161,-76.87,7.73,10.72,26.77,47.6,35.65,35.65,-0.003805,1.083565,
-153.62,-69.74,7.72,10.78,27.21,47.75,36.44,36.44,-0.003646,1.32749,
-144.13,-60.48,7.71,10.83,27.57,47.69,36.85,36.85,-0.00352,1.386139,
-126.85,-42.08,7.69,10.86,27.68,48.04,39.57,39.57,-0.003281,1.577022,
-117.32,-32.08,7.67,10.88,27.79,48.32,37.72,37.72,-0.003101,1.564142,
-108.75,-22.39,7.64,10.88,27.58,48.01,39.32,39.32,-0.002902,1.861736,
-107.85,-22.51,7.62,10.89,27.46,47.69,40.33,40.33,-0.002731,1.814592,
-96.5,-5.97,7.59,10.9,27.35,47.67,37.36,37.36,-0.002597,1.975039,
-81.75,20.66,7.57,10.88,26.99,48.01,40.51,40.51,-0.002494,1.646625,
-80.07,24.16,7.54,10.87,26.65,47.69,46.62,46.62,-0.003371,1.812537,
-93.21,-62.48,59.27,7.5,10.83,26.07,48.51,43.07,43.07,-0.004232,1.778317
-81.61,-53.04,84.96,7.47,10.79,25.5,48.06,41.51,41.51,-0.003191,1.643732
-99.91,-67.27,60.89,7.44,10.77,25.12,47.52,39.39,39.39,-0.005281,1.91211
-97.5,-64.82,71.91,7.41,10.74,24.76,47.37,43.14,43.14,-0.00745,1.880392
-77.77,42.74,7.38,10.74,24.52,46.89,40.93,40.93,-0.010019,2.339255,
-73.52,56.21,7.36,10.73,24.33,47.53,46.64,46.64,-0.012582,2.016771,
-69.22,70.06,7.34,10.72,24.08,48.28,46.07,46.07,-0.017004,1.992533,
-94.41,-60.15,93.49,7.31,10.71,23.79,48.84,51.18,51.18,-0.017846,1.9056
-83.86,-51.16,112.28,7.28,10.68,23.36,49.21,52.85,52.85,-0.01668,1.754092
-89.32,-54.73,91.75,7.25,10.66,23.01,49.24,55.44,55.44,-0.01379,1.784443
0.31,16.49,252,7.22,10.56,22.55,50.54,66.3,66.3,-0.006312,0.942926
3.46,19.76,226.83,7.19,10.45,22.14,50.44,71.82,71.82,-0.001479,0.872021
5.85,22.37,209.74,7.16,10.34,21.76,50.56,74.78,74.78,0.00254,1.091966
1.68,19.67,186.43,7.12,10.24,21.34,50.36,74.61,74.61,0.004346,1.117202
-0.4,18.49,164.3,7.09,10.14,20.91,50.38,71.46,71.46,0.005713,1.200565
0.28,19.66,149.29,7.06,10.05,20.5,50.96,71.77,71.77,0.002459,1.30005
-12.12,10.51,119.18,7.02,9.97,19.89,50.32,69.11,69.11,0.001575,1.464531
-26.34,-0.19,89.66,6.98,9.91,19.27,50.4,66.67,66.67,0.000984,1.882627
-24.18,2.74,84.79,6.95,9.85,18.67,50.78,68.09,68.09,0.000726,2.105789
-27.04,1.22,73.36,6.91,9.79,18.12,49.6,66.86,66.86,0.000547,2.164772
-37.84,-7.03,52.81,6.88,9.74,17.69,49.89,64.01,64.01,0.000218,2.22732
-24.93,5.2,65.01,6.84,9.68,17.14,49.95,66.15,66.15,0.0003,1.963068
-11.79,18.5,77.31,6.8,9.61,16.63,50.19,66.63,66.63,0.000546,1.936503
25.25,53.59,120.21,6.78,9.51,16.54,50.99,68.12,68.12,0.000957,1.515277
41.64,71.01,132.82,6.75,9.42,16.5,50.95,68.02,68.02,0.001336,1.279238
60.76,91.42,148.26,6.74,9.36,16.63,51.43,70.08,70.08,0.002071,0.981929
64.25,97.5,144.59,6.72,9.29,16.76,51.51,69.78,69.78,0.002552,1.192293
76.2,111.81,152.32,6.7,9.24,16.96,52.57,71.17,71.17,0.002975,1.021964
83.41,121.03,153.51,6.69,9.19,17.22,52.63,68.77,68.77,0.003027,1.228359
78.49,118.08,138.75,6.68,9.14,17.4,52.67,71.18,71.18,0.003091,1.211572
104.16,144.92,160.4,6.67,9.12,17.78,53.52,70.98,70.98,0.003055,0.98668
100.23,143.01,144.66,6.66,9.1,18.14,52.64,69.17,69.17,0.00297,0.921735
90.73,135.72,125.29,6.65,9.06,18.33,52.98,73.6,73.6,0.002827,1.464779
101.71,146.66,129.83,6.64,9.04,18.61,52.86,73.41,73.41,0.002784,1.377071
114.97,159.51,134.6,6.64,9.03,18.97,52.61,79.85,79.85,0.002835,1.259849
105.71,150.1,115.12,6.64,9.02,19.29,52.47,75.83,75.83,0.002639,1.430274
94.33,138.24,95.58,6.63,9,19.55,52.27,75.35,75.35,0.002485,1.599901
97.61,141.2,94.26,6.62,8.99,19.82,52.49,74.81,74.81,0.002389,1.426106
91.64,134.79,82.75,6.62,8.97,20.04,52.21,72.45,72.45,0.002186,1.378261
86.51,128.53,72.71,6.61,8.95,20.23,52.13,73,73,0.00189,1.329273
85.4,126.38,67.97,6.61,8.93,20.42,53.16,65.61,65.61,0.001725,1.444385
81.07,121.4,59.49,6.6,8.91,20.55,53.47,64.42,64.42,0.0016,1.6137
96.06,135.09,77.14,6.6,8.92,20.94,53.86,66.84,66.84,0.001578,1.404633
98.08,135.87,77.48,6.6,8.94,21.32,53.76,67.35,67.35,0.001619,1.942744
102.52,139,81.47,6.61,8.95,21.72,53.7,68.45,68.45,0.001705,2.097615
111.68,146.52,92.25,6.61,8.98,22.19,53.79,69.39,69.39,0.001841,1.754889
113.52,146.71,93.95,6.62,9.01,22.65,53.49,72.92,72.92,0.001979,1.796039
137.96,167.29,132.85,6.63,9.08,23.39,53.85,77.7,77.7,0.00214,1.324557
159.35,181.78,169.65,6.66,9.16,24.2,53.62,79.08,79.08,0.002454,0.974119
167.73,183.74,188.14,6.68,9.26,25.02,53.77,79.95,79.95,0.002714,1.09205
159.19,170.71,178.1,6.7,9.34,25.76,53.24,81.26,81.26,0.002809,1.273002
153.59,161.17,165.77,6.72,9.42,26.4,53.28,79.8,79.8,0.002914,1.272638
156.08,158.84,162.99,6.74,9.5,27.01,53.33,79.64,79.64,0.002869,1.096616
158.2,156.49,155.16,6.76,9.59,27.71,53.27,75.92,75.92,0.002639,1.08075
133.04,132.1,94.34,6.78,9.65,27.97,52.28,70.3,70.3,0.002295,1.377534
125.87,123.19,74.67,6.79,9.7,28.14,52.44,67.25,67.25,0.002088,1.405458
146.72,136.47,112.44,6.81,9.77,28.46,52.88,69.5,69.5,0.002006,1.096706
139.42,127.85,92.51,6.83,9.83,28.66,53.13,67.08,67.08,0.001872,1.223741
150.48,133.38,109.38,6.85,9.9,28.95,53.23,69.55,69.55,0.001872,1.612509
156.64,134.99,115.73,6.87,9.98,29.29,53.05,69.39,69.39,0.002002,1.604235
155.7,131,107.9,6.9,10.06,29.62,52.52,67.05,67.05,0.002101,1.514411
143.17,118.71,80.47,6.92,10.13,29.81,52.21,65.56,65.56,0.001986,1.651309
183.06,144.57,151.32,6.95,10.23,30.23,53.34,70.89,70.89,0.002206,1.074615
181.79,140.44,142.97,6.98,10.34,30.64,53.29,70.16,70.16,0.00231,1.106966
187.54,141.54,147.06,7.01,10.46,31.16,53.33,69.12,69.12,0.002427,1.045593
182.74,135.48,133.31,7.05,10.57,31.63,53.09,72.6,72.6,0.002531,0.972487
185.02,134.45,133.6,7.08,10.69,32.1,52.82,75.03,75.03,0.002762,0.959398
180.33,128.81,121.96,7.12,10.81,32.55,52.47,72.16,72.16,0.002622,1.089996
169.77,119.48,101.29,7.14,10.9,32.76,52.29,71.07,71.07,0.002408,1.079502
157.83,109.56,77.06,7.17,10.98,32.84,52.12,70.01,70.01,0.002147,0.848834
161.76,110.89,84.48,7.2,11.06,32.93,52.32,71.02,71.02,0.001972,0.697712
169.66,115.78,102.31,7.23,11.16,33.12,54.09,72.84,72.84,0.001834,0.644142
171.33,116.87,105.03,7.26,11.26,33.32,54.44,71.16,71.16,0.001778,0.696638
207.53,143.15,183.36,7.3,11.4,33.83,55.27,75.24,75.24,0.0021,0.052377
214.69,148.26,188.41,7.35,11.55,34.41,55.37,76.21,76.21,0.002543,-0.152782
207.72,143.15,166.29,7.4,11.71,34.98,55.02,71.36,71.36,0.00275,-0.137003
197.5,135.78,141.83,7.44,11.86,35.47,55.06,71.73,71.73,0.002881,-0.124874
188.54,129.15,120.96,7.49,11.99,35.69,54.2,66.63,66.63,0.002897,0.26629
178.55,121.61,98.16,7.53,12.11,35.88,54.24,63.12,63.12,0.002599,0.181642
182.53,125.22,107.58,7.57,12.23,36.12,54.55,64.26,64.26,0.002297,0
183.9,127.35,112.41,7.61,12.36,36.38,55.52,66.96,66.96,0.002175,-0.052375
178.63,124.22,102.53,7.65,12.48,36.52,55.98,66.96,66.96,0.002064,-0.100693
172.88,120.36,91.55,7.69,12.6,36.68,55.69,64.39,64.39,0.001989,0.096778
161.95,111.44,68.18,7.73,12.7,36.66,55.92,64.11,64.11,0.001917,0.108937
162.43,112.21,71.69,7.77,12.81,36.68,56.56,68.74,68.74,0.00181,0.399177
165.9,115.62,82.52,7.81,12.92,36.75,56.49,68.98,68.98,0.00173,0.374698
159.54,110.18,68.45,7.84,13.03,36.77,56.35,65.34,65.34,0.001593,0.48393
158.35,109.4,68.84,7.88,13.13,36.79,56.66,67.01,67.01,0.00157,0.415072
191.26,140.58,165.56,7.93,13.28,37.13,57.91,70.25,70.25,0.001867,-0.172317
187.32,137.23,156.27,7.98,13.43,37.46,58.12,70.18,70.18,0.002095,-0.212391
179.52,130.13,138.09,8.03,13.56,37.68,58.01,68.79,68.79,0.002213,-0.1564
175.41,126.61,134.11,8.08,13.7,37.9,58.01,71.16,71.16,0.002357,-0.092255
170.26,122.26,122,8.12,13.82,38.05,57.85,65.98,65.98,0.002435,0
167.91,120.79,119.88,8.17,13.95,38.2,57.82,66.31,66.31,0.002239,-0.044115
165.51,119.51,117.07,8.22,14.08,38.38,57.65,65.62,65.62,0.002062,0.048129
160.38,115.36,103.68,8.26,14.21,38.56,57.53,64.35,64.35,0.001915,0.152494
159.84,116.01,105.29,8.31,14.34,38.74,57.81,64.23,64.23,0.001843,-0.340818
